0,1,2,3,4,5,6
SSR Sanitär-Spenglerei AG,Sanitärinstallation und Spenglerei,http://www.ssr-rothrist.ch/,tel:062 785 15 22,fax:062 794 10 37,"Bernstrasse 149
4852 Rothrist",https://www.google.com/maps/place/Bernstrasse%20149+4852+Rothrist
Viva Immobilien AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",NA,tel:031 371 99 77,fax:031 371 99 78,"Weissensteinstrasse 31
3008 Bern",https://www.google.com/maps/place/Weissensteinstrasse%2031+3008+Bern
Küchler Druck AG,Offsetdruck,NA,tel:041 675 22 22,NA,"Industriestrasse 28
6074 Giswil",https://www.google.com/maps/place/Industriestrasse%2028+6074+Giswil
EDV Consulting Lütscher,Detailhandel mit Telekommunikationsgeräten,http://www.it-webdesign.ch/,tel:071 951 08 86,fax:071 951 08 60,"Anker-Wisli 572d
8262 Ramsen",https://www.google.com/maps/place/Anker-Wisli%20572d+8262+Ramsen
Mantel Digital AG,Herstellung von Datenverarbeitungsgeräten und peripheren Geräten,http://www.mantel.ch/,tel:043 477 20 40,NA,"Rütihof 8
8820 Wädenswil",https://www.google.com/maps/place/R%C3%BCtihof%208+8820+W%C3%A4denswil
Copy Quick P.-A.Mouttet SA,Copy Shops,http://www.copyquick.ch/,tel:031 744 20 20,fax:031 744 20 26,"Bahnhofplatz 10
3011 Bern",https://www.google.com/maps/place/Bahnhofplatz%20%2010+3011+Bern
Atelier 19 Immobilien AG,Aktivitäten der Generalunternehmen im Baugewerbe,http://www.atelier19.ch/,tel:044 711 70 11,fax:044 711 70 21,"Wädenswilerstrasse 13
8824 Schönenberg ZH",https://www.google.com/maps/place/W%C3%A4denswilerstrasse%2013+8824+Sch%C3%B6nenberg%20ZH
LAV CLUB GmbH,"Diskotheken, Dancings, Night Clubs",NA,NA,NA,"Zilstrasse 38
9016 St. Gallen",https://www.google.com/maps/place/Zilstrasse%2038+9016+St.%20Gallen
Grossniklaus Haustechnik AG,Sanitär- und Heizungsinstallation,NA,tel:033 841 17 15,NA,"Spirenwaldstrasse 270
3803 Beatenberg",https://www.google.com/maps/place/Spirenwaldstrasse%20270+3803+Beatenberg
Kocherdruck GmbH,Offsetdruck,http://www.kocherdruck.ch/,tel:032 641 21 93,NA,"Dorfstrasse 22
2545 Selzach",https://www.google.com/maps/place/Dorfstrasse%2022+2545+Selzach
Auto Heller AG Buochs,lnstandhaltung und Reparatur von Automobilen,NA,tel:041 620 32 32,NA,"Stanserstrasse 1
6374 Buochs",https://www.google.com/maps/place/Stanserstrasse%201+6374+Buochs
Jürg Müller AG,Reparatur von Maschinen,http://www.mueller-landmaschinen.ch/,tel:062 876 10 16,fax:062 876 18 22,"Bözbergstrasse 163
5078 Effingen",https://www.google.com/maps/place/B%C3%B6zbergstrasse%20163+5078+Effingen
SSI Schäfer-Shop AG,Detailhandel mit Möbeln,NA,tel:0848 33 33 66,fax:0848 33 33 67,"Dünnernstrasse 30
4702 Oensingen",https://www.google.com/maps/place/D%C3%BCnnernstrasse%2030+4702+Oensingen
Blumenland Schweiz AG,Grosshandel mit Blumen und Pflanzen,http://www.blumenland.ch/,tel:044 322 23 59,fax:044 322 23 28,"Herzogenmühlestrasse 12
8051 Zürich",https://www.google.com/maps/place/Herzogenm%C3%BChlestrasse%2012+8051+Z%C3%BCrich
Jäggi-Pfluger AG,Malerei und Gipserei ohne ausgeprägten Schwerpunkt,http://www.jaeggipfluger.ch/,tel:062 926 17 08,NA,"Salzmattweg 6
4629 Fulenbach",https://www.google.com/maps/place/Salzmattweg%206+4629+Fulenbach
Allreal Generalunternehmung AG,Aktivitäten der Generalunternehmen im Baugewerbe,http://www.allreal.ch/,tel:044 319 11 11,fax:044 319 11 12,"Lindbergh-Allee 1
8152 Glattpark (Opfikon)",https://www.google.com/maps/place/Lindbergh-Allee%201+8152+Glattpark%20(Opfikon)
RIGE GmbH,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,http://www.rige.ch/,tel:062 922 04 58,fax:062 923 63 79,"Oberdorf 10
3368 Bleienbach",https://www.google.com/maps/place/Oberdorf%2010+3368+Bleienbach
FC Bazenheid,Sportvereine,NA,NA,NA,9602 Bazenheid,https://www.google.com/maps/place/undefined+9602+Bazenheid
Josef Sticher,"Einbau von Fenster, Türen und Innenausbau, Einbauküchen, Einbaumöbel",NA,tel:041 917 20 35,fax:041 917 17 35,"Alte Hallwilerstrasse 3
5724 Dürrenäsch",https://www.google.com/maps/place/Alte%20Hallwilerstrasse%203+5724+D%C3%BCrren%C3%A4sch
BONOCLER Eyewear - Optik Store,Detailhandel mit Brillen und anderen Sehhilfen,http://www.bonocler.com/,tel:044 441 54 55,NA,"Rindermarkt 18
8001 Zürich",https://www.google.com/maps/place/Rindermarkt%2018+8001+Z%C3%BCrich
ChlyHolz Promotions AG,Entwicklung von Bauprojekten,NA,tel:031 950 55 08,NA,"Birkenweg 1
4600 Olten",https://www.google.com/maps/place/Birkenweg%201+4600+Olten
Jenzer Keramik AG,Verlegen von Fliesen und Platten,http://www.jenzer-keramik.ch/,tel:033 671 30 10,NA,"Rollstrasse 4a
3714 Frutigen",https://www.google.com/maps/place/Rollstrasse%204a+3714+Frutigen
Baumann-Mäder AG,"Grosshandel mit Schreibwaren, Büchern und Zeitungen",http://www.baumann-etiketten.ch/,tel:071 855 70 33,fax:071 855 88 48,"Lehnstrasse 5
9450 Lüchingen",https://www.google.com/maps/place/Lehnstrasse%205+9450+L%C3%BCchingen
GCM Baumanagement GmbH,Architekturbüros,http://www.gcm-ag.ch/,tel:062 892 42 00,fax:062 891 74 00,"Othmarsingerstrasse 6
5600 Lenzburg",https://www.google.com/maps/place/Othmarsingerstrasse%206+5600+Lenzburg
"Hammer Auto Center AG,Emmenbr.",lnstandhaltung und Reparatur von Automobilen,http://www.hammerautocenter.ch/,tel:041 288 88 88,fax:041 280 78 78,"Rüeggisingerstrasse 61
6020 Emmenbrücke",https://www.google.com/maps/place/R%C3%BCeggisingerstrasse%2061+6020+Emmenbr%C3%BCcke
Snowboard School Götz von H.,Betrieb von Sportanlagen,NA,tel:062 771 07 29,NA,"Brunnenrain 196
5735 Pfeffikon LU",https://www.google.com/maps/place/Brunnenrain%20196+5735+Pfeffikon%20LU
Masora AG,Herstellung von sonstigen elektrischen Ausrüstungen und Geräten a. n. g.,NA,tel:071 945 60 00,fax:071 945 60 01,"Industriestrasse 25d
9524 Zuzwil SG",https://www.google.com/maps/place/Industriestrasse%2025d+9524+Zuzwil%20SG
ISOTOP Bauabdichtungen GmbH,Abdichtungen,NA,tel:044 340 04 12,fax:044 856 15 32,"Stegacherstrasse 5a
8165 Schleinikon",https://www.google.com/maps/place/Stegacherstrasse%205a+8165+Schleinikon
Lenza Immobilien AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",NA,tel:044 312 48 80,fax:044 311 40 35,"Querstrasse 8
8050 Zürich",https://www.google.com/maps/place/Querstrasse%208+8050+Z%C3%BCrich
Allianz Suisse Generalagentur,Tätigkeit von Versicherungsmaklerinnen und -maklern,NA,tel:058 357 17 99,NA,"Länggasse 2 A
3600 Thun",https://www.google.com/maps/place/L%C3%A4nggasse%202%20A+3600+Thun
BeckKleidung GmbH,Artikel im Shop,http://www.beck-kleidung.ch/,tel:031 770 07 07,fax:031 771 24 87,"Burgdorfstrasse 13
3672 Oberdiessbach",https://www.google.com/maps/place/Burgdorfstrasse%2013+3672+Oberdiessbach
Schenker Storen AG,Sonstige Bauinstallation,https://www.storen.ch/,tel:062 858 55 11,fax:062 858 55 20,"Stauwehrstrasse 34
5012 Schönenwerd",https://www.google.com/maps/place/Stauwehrstrasse%2034+5012+Sch%C3%B6nenwerd
Gehrig Steuerberatung GmbH,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,http://www.gehste.ch/,tel:027 922 44 94,NA,"Bahnhofstrasse 10
3930 Visp",https://www.google.com/maps/place/Bahnhofstrasse%2010+3930+Visp
DW Treuhand AG,Wirtschaftsprüfung und Steuerberatung; Buchführung; Treuhandgesellschaften,http://www.dwtreuhand.ch/,tel:062 738 50 10,fax:062 726 27 40,"Luzernerstrasse 403
5054 Moosleerau",https://www.google.com/maps/place/Luzernerstrasse%20403+5054+Moosleerau
CleanCARE.CH GmbH,Sonstiger Fachdetailhandel a. n. g. (in Verkaufsräumen),http://www.cleancare.ch/,tel:061 363 36 36,NA,"Riedhofstrasse 65-67
8408 Winterthur",https://www.google.com/maps/place/Riedhofstrasse%2065-67+8408+Winterthur
Gebr. Hallwyler AG,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,NA,tel:062 785 00 00,fax:062 785 00 29,"Rishaldenweg 18
4852 Rothrist",https://www.google.com/maps/place/Rishaldenweg%2018+4852+Rothrist
Röthlin Immobilien AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.roethlin-immobilien.ch/,tel:041 370 34 36,NA,"Buggenacher 20
6043 Adligenswil",https://www.google.com/maps/place/Buggenacher%2020+6043+Adligenswil
fehr elektro gmbh,Elektroinstallation,http://www.fehrelektro.ch/,tel:031 741 23 16,fax:031 741 23 17,"Austrasse 2
3175 Flamatt",https://www.google.com/maps/place/Austrasse%202+3175+Flamatt
Franconi und Grob AG,"lnstallation von Heizungs-, Lüftungs- und Klimaanlagen",http://www.franconigrob.ch/,tel:032 341 19 07,fax:032 341 89 15,"Sonnenstrasse 17
2504 Biel/Bienne",https://www.google.com/maps/place/Sonnenstrasse%2017+2504+Biel/Bienne
Mattenbach AG,Offsetdruck,http://www.mattenbach.ch/,tel:052 234 52 52,NA,"Technoramastrasse 19
8404 Winterthur",https://www.google.com/maps/place/Technoramastrasse%2019+8404+Winterthur
Dreher Farbencenter,"Grosshandel mit Flachglas, Anstrichmitteln und Sanitärkeramik",NA,tel:052 625 80 20,fax:052 625 80 21,"Tellstrasse 25
8201 Schaffhausen",https://www.google.com/maps/place/Tellstrasse%2025+8201+Schaffhausen
Medicur AG,"Grosshandel mit medizinischen, chirurgischen und orthopädischen Erzeugnissen",http://www.medicur.ch/,tel:056 493 33 33,fax:056 493 37 69,"Mellingerstrasse 12
5443 Niederrohrdorf",https://www.google.com/maps/place/Mellingerstrasse%2012+5443+Niederrohrdorf
Kernen Transport AG,Güterbeförderung im Strassenverkehr,NA,tel:033 681 11 82,fax:033 681 29 89,"Mühlematteweg
3753 Oey",https://www.google.com/maps/place/M%C3%BChlematteweg+3753+Oey
Rubeco Metallbau GmbH,Mechanische Werkstätten,NA,tel:081 723 30 31,fax:081 723 75 64,"Falknisstrasse 21
7320 Sargans",https://www.google.com/maps/place/Falknisstrasse%2021+7320+Sargans
CHROMOS Group AG,Grosshandel mit sonstigen Maschinen und Ausrüstungen,http://www.chromos.ch/,tel:044 855 50 00,fax:044 855 51 10,"Niederhaslistrasse 12
8157 Dielsdorf",https://www.google.com/maps/place/Niederhaslistrasse%2012+8157+Dielsdorf
Spano Metallbau AG,Herstellung von Metallkonstruktionen,http://www.spano.ch/,tel:061 761 37 17,fax:061 761 71 29,"Riedstrasse 14
4222 Zwingen",https://www.google.com/maps/place/Riedstrasse%2014+4222+Zwingen
Anton Meier AG,"Anbringen von Stuckaturen, Gipserei und Verputzerei",NA,tel:041 921 25 87,fax:041 921 95 87,"Chr.Schnyder-Strasse 46
6210 Sursee",https://www.google.com/maps/place/Chr.Schnyder-Strasse%2046+6210+Sursee
Baer Schriften AG,Werbeagenturen,NA,tel:041 811 68 69,NA,"Herrengasse 20
6430 Schwyz",https://www.google.com/maps/place/Herrengasse%2020+6430+Schwyz
Eurodach AG,Abdichtungen,http://www.eurodach.ch/,tel:062 209 20 00,fax:062 209 20 01,"Fabrikstrasse 14
4614 Hägendorf",https://www.google.com/maps/place/Fabrikstrasse%2014+4614+H%C3%A4gendorf
Garage Pius Balzer,Detailhandel mit Motorenkraftstoffen (Tankstellen),NA,NA,NA,"Industriestrasse 7
7402 Bonaduz",https://www.google.com/maps/place/Industriestrasse%207+7402+Bonaduz
Domaine du Crêt SA,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",NA,NA,NA,"Rue du Centre 172
1025 St-Sulpice VD",https://www.google.com/maps/place/Rue%20du%20Centre%20172+1025+St-Sulpice%20VD
Casa Allegra AG,Vermietung und Verpachtung von eigenen oder geleasten Gebäuden und Wohnungen,http://www.casaallegra.info/,tel:032 685 88 87,NA,"Rainstrasse 17
4528 Zuchwil",https://www.google.com/maps/place/Rainstrasse%2017+4528+Zuchwil
Gasthof Bären,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.baeren-rapperswil.ch/,tel:031 879 03 46,NA,"Hauptstrasse 47
3255 Rapperswil BE",https://www.google.com/maps/place/Hauptstrasse%2047+3255+Rapperswil%20BE
Stiffler Transporte AG,Nicht-regelmässiger Personenbeförderung im Landverkehr,http://www.stiffler-ag.ch/,tel:081 416 16 16,NA,"Hofstrasse 11
7270 Davos Platz",https://www.google.com/maps/place/Hofstrasse%2011+7270+Davos%20Platz
Vending Service AG,Ausschreibungen,http://www.vending.ch/,tel:062 917 40 60,fax:062 917 40 61,"Härkingerstrasse 21
4629 Fulenbach",https://www.google.com/maps/place/H%C3%A4rkingerstrasse%2021+4629+Fulenbach
Philipp Marti Grosswangen AG,Grosshandel mit sonstigen Maschinen und Ausrüstungen,http://www.marti-online.ch/,tel:041 980 53 88,fax:041 980 43 88,"Innerdorf 12
6022 Grosswangen",https://www.google.com/maps/place/Innerdorf%2012+6022+Grosswangen
WOBAG Türen AG,Grosshandel mit Baustoffen,http://www.wobag-tueren.ch/,tel:041 455 41 90,fax:041 455 41 91,"Oberfeld 3
6037 Root",https://www.google.com/maps/place/Oberfeld%203+6037+Root
Urspeter Siegrist AG,"Anbringen von Stuckaturen, Gipserei und Verputzerei",http://www.upsiegristag.ch/,tel:033 951 34 32,fax:033 951 34 46,"Meisenweg 4
3855 Brienz BE",https://www.google.com/maps/place/Meisenweg%204+3855+Brienz%20BE
Tony Styner,Herstellung von Metallkonstruktionen,NA,NA,NA,"Fabrikstrasse
5037 Muhen",https://www.google.com/maps/place/Fabrikstrasse+5037+Muhen
Movitec AG,Grosshandel mit Baustoffen,http://www.movitec.ch/,tel:044 782 00 80,fax:044 782 00 81,"Steinacherstrasse 150
8820 Wädenswil",https://www.google.com/maps/place/Steinacherstrasse%20150+8820+W%C3%A4denswil
Team-One Bau AG,Allgemeiner Hochbau,NA,NA,NA,"Staatsstrasse 10
9246 Niederbüren",https://www.google.com/maps/place/Staatsstrasse%2010+9246+Niederb%C3%BCren
Werren & FlickBau AG,Allgemeiner Hochbau,NA,tel:033 733 16 85,fax:033 733 46 85,"Lenkstrasse 72
3775 Lenk im Simmental",https://www.google.com/maps/place/Lenkstrasse%2072+3775+Lenk%20im%20Simmental
Otto Keller Gartenbau AG,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,NA,tel:071 422 26 74,fax:071 422 26 78,"Wilen
8588 Zihlschlacht",https://www.google.com/maps/place/Wilen+8588+Zihlschlacht
Sterki Bau AG,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.sterkibau.ch/,tel:032 625 70 10,fax:032 625 70 15,"Gibelinstrasse 27
4500 Solothurn",https://www.google.com/maps/place/Gibelinstrasse%2027+4500+Solothurn
Urech-Hug Stielfabrik,Schreinerarbeiten im Innenausbau,NA,tel:062 777 07 37,fax:062 777 07 37,"Ausserdorf 83
5705 Hallwil",https://www.google.com/maps/place/Ausserdorf%2083+5705+Hallwil
Abderhalden Drogerie AG,Inserate,http://www.toggenburgdrogerie.ch/,tel:071 988 13 12,fax:071 988 12 51,"Bahnhofstrasse 9
9630 Wattwil",https://www.google.com/maps/place/Bahnhofstrasse%20%209+9630+Wattwil
Matthey Optik AG,Detailhandel mit Brillen und anderen Sehhilfen,http://www.matthey-optique.ch/,tel:032 323 77 23,fax:032 322 83 02,"Murtenstrasse 10
2502 Biel/Bienne",https://www.google.com/maps/place/Murtenstrasse%2010+2502+Biel/Bienne
Prisma Werbetechnik GmbH,Grafikdesign und Visuelle Kommunikation,NA,tel:032 622 61 24,fax:032 623 11 79,"Gewerbestrasse 7
4513 Langendorf",https://www.google.com/maps/place/Gewerbestrasse%207+4513+Langendorf
S & Bau AG,Allgemeiner Hoch- und Tiefbau ohne ausgeprägten Schwerpunkt,http://www.s-bau.ch/,tel:041 450 25 53,fax:041 450 25 08,"Dorfstrasse 9
6035 Perlen",https://www.google.com/maps/place/Dorfstrasse%20%209+6035+Perlen
Gschwend Holzbau AG,"Holzbau, Zimmerei",http://www.gschwend-holzbau.ch/,tel:071 944 23 13,fax:071 944 20 13,"Unterdorfstrasse 26
9524 Zuzwil SG",https://www.google.com/maps/place/Unterdorfstrasse%2026+9524+Zuzwil%20SG
Elektro Zweifel & Co.AG,Elektroinstallation,NA,tel:071 931 26 66,fax:071 931 11 80,"Neudorfstrasse 10
9533 Kirchberg SG",https://www.google.com/maps/place/Neudorfstrasse%2010+9533+Kirchberg%20SG
Elettro-Mastai SA,Elektroinstallation,http://www.elettro-mastai.ch/,tel:091 850 54 34,fax:091 850 54 39,6595 Riazzino,https://www.google.com/maps/place/undefined+6595+Riazzino
Bertolotti Architektur AG,Architekturbüros,NA,tel:032 373 54 57,fax:032 373 33 28,"Hauptstrasse 1
2555 Brügg BE",https://www.google.com/maps/place/Hauptstrasse%201+2555+Br%C3%BCgg%20BE
Tencar AG,"Vermietung von Automobilen mit einem Gesamtgewicht von 3,5 t oder weniger",http://www.christen-ag.com/,tel:041 458 13 77,NA,"Spichermatt 17
6370 Stans",https://www.google.com/maps/place/Spichermatt%2017+6370+Stans
"Artigiano, Pizzeria Napoletana Bern","Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",NA,tel:031 525 38 39,NA,"Spitalgass-Passage 16
3011 Bern",https://www.google.com/maps/place/Spitalgass-Passage%2016+3011+Bern
Gut AG St. Gallen,"Herstellung von Schmuck, Gold- und Silberschmiedwaren a. n. g. (ohne Fantasieschmuck)",http://www.gut-goldschmied.ch/,tel:071 222 20 67,NA,"Marktgasse 7
9000 St. Gallen",https://www.google.com/maps/place/Marktgasse%207+9000+St.%20Gallen
VTX Services SA Zweigniederlassung,Leitungsgebundene Telekommunikation,https://www.vtx.ch/,NA,NA,"Grabenstrasse 3
8952 Schlieren",https://www.google.com/maps/place/Grabenstrasse%203+8952+Schlieren
Hitz Fassadenpflege AG,"Vermietung von sonstigen Maschinen, Geräten und beweglichen Sachen a. n. g.",NA,tel:071 845 57 57,fax:071 845 57 58,"Bahnhofstrasse 5
8305 Dietlikon",https://www.google.com/maps/place/Bahnhofstrasse%205+8305+Dietlikon
Badi Reiden AG,Betrieb von Sportanlagen,NA,tel:062 758 18 28,NA,"Kleinfeld
6260 Reiden",https://www.google.com/maps/place/Kleinfeld+6260+Reiden
Suter Inox AG,Herstellung von sonstigen Metallwaren a. n. g.,http://www.suter.ch/,tel:056 463 63 33,fax:056 463 63 30,"Schachenstrasse 20
5116 Schinznach Bad",https://www.google.com/maps/place/Schachenstrasse%2020+5116+Schinznach%20Bad
Ironforge Consulting AG,Erbringung von Beratungsleistungen auf dem Gebiet der Informationstechnologie,NA,NA,NA,"Thunstrasse 164
3074 Muri b. Bern",https://www.google.com/maps/place/Thunstrasse%20164+3074+Muri%20b.%20Bern
Alpha Immo Life GmbH,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",http://www.alphaimmolife.ch/,tel:071 733 38 56,NA,"Unterdorfstrasse 28a
9451 Kriessern",https://www.google.com/maps/place/Unterdorfstrasse%2028a+9451+Kriessern
Mode Marco AG,Detailhandel mit Herrenbekleidung,http://www.mode-marco.ch/,tel:041 320 53 68,fax:041 320 70 68,"Luzernerstrasse 11
6010 Kriens",https://www.google.com/maps/place/Luzernerstrasse%2011+6010+Kriens
Makro Art AG,Offsetdruck,NA,tel:041 984 11 80,NA,"Gewerbe Badhus 5
6022 Grosswangen",https://www.google.com/maps/place/Gewerbe%20Badhus%205+6022+Grosswangen
festix & bars GmbH,"Messe-, Ausstellungs- und Kongressveranstalter",http://www.festix.ch/,tel:052 552 18 00,fax:052 552 18 01,"Hauptstrasse 40
8553 Mettendorf TG",https://www.google.com/maps/place/Hauptstrasse%2040+8553+Mettendorf%20TG
Restaurant Zer Mili,"Restaurants, Imbissstuben, Tea-Rooms und Gelaterias",http://www.zer-mili.ch/,tel:027 923 11 66,NA,"Bleike 17
3911 Ried-Brig",https://www.google.com/maps/place/Bleike%2017+3911+Ried-Brig
Hürbi Hauswartungen,Hausmeisterdienste; Facility Management,http://www.huerbi-hauswartungen.ch/,tel:061 599 84 41,NA,"Gehrenweg 11
4226 Breitenbach",https://www.google.com/maps/place/Gehrenweg%2011+4226+Breitenbach
Egli Druck AG,Offsetdruck,http://www.eglidruck.ch/,tel:031 859 06 20,fax:031 859 23 73,"Mattenweg 21
3322 Urtenen-Schönbühl",https://www.google.com/maps/place/Mattenweg%2021+3322+Urtenen-Sch%C3%B6nb%C3%BChl
Landgasthof Rose,Restaurants mit Beherbergungsangebot,NA,tel:055 442 11 42,NA,"Churerstrasse 1
8852 Altendorf",https://www.google.com/maps/place/Churerstrasse%201+8852+Altendorf
Etzel-Verlag AG,Verlegen von Zeitschriften,http://www.etzel-verlag.ch/,tel:041 785 50 85,fax:041 785 50 88,"Knonauerstrasse 56
6330 Cham",https://www.google.com/maps/place/Knonauerstrasse%2056+6330+Cham
Laetus Immobilien AG,"Kauf und Verkauf von eigenen Grundstücken, Gebäuden und Wohnungen",NA,NA,NA,"Fröhlichstrasse 3
9502 Braunau",https://www.google.com/maps/place/Fr%C3%B6hlichstrasse%203+9502+Braunau
Gärtner Hagmann GmbH Biel,Garten- und Landschaftsbau sowie Erbringung von sonstigen gärtnerischen Dienstleistungen,http://www.xn--grtnerhagmann-bfb.ch/,tel:041 370 67 67,NA,"Aarbergstrasse 15
2503 Biel/Bienne",https://www.google.com/maps/place/Aarbergstrasse%2015+2503+Biel/Bienne
Rheintaler Donnerstag-Club,Sonstige Interessenvertretungen und Vereinigungen a. n. g.,NA,NA,NA,"Feldstrasse 17
9434 Au SG",https://www.google.com/maps/place/Feldstrasse%2017+9434+Au%20SG
Christian Sumi,Glaserei,NA,NA,NA,"Oensgasse 8
3362 Niederönz",https://www.google.com/maps/place/Oensgasse%208+3362+Nieder%C3%B6nz
Schnyder Immo AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",NA,tel:041 622 40 22,NA,"Riedenmatt 4
6370 Stans",https://www.google.com/maps/place/Riedenmatt%204+6370+Stans
Livo AG,"Verwaltung von Grundstücken, Gebäuden und Wohnungen für Dritte",http://www.livoag.ch/,tel:062 212 77 55,NA,"Jurastrasse 20
4600 Olten",https://www.google.com/maps/place/Jurastrasse%2020+4600+Olten
